CookerStat, GenerateAssetRegistry=0.025962, Initialize=0.211008, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_11, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Saved/Autosaves/Game/Blueprints/AllLevels/GameInfoInstance_Auto9.uasset, AutoPackageBackupDelegate=6.777376, FlushAsyncLoading=0.007246, FlushStreamingFunc=0.112299, BlockTillAllRequestsFinished=0.020225, ResetLoadersForSaveUnMarkAllObjects=0.115618, TagPackageExports=34.886097, BeginCacheForCookedPlatformData=0.003923, SerializeImports=35.576782, GatherLocalizableTextData=7.960420, MarkNames=0.064302, SerializeSummary=0.017207, SerializeNames=0.232141, SerializeGatherableTextData=0.063997, BuildExportMap=0.154559, SortExportsNonSeekfree=1.660612, SortExportsSeekfreeConstructor=0.051919, SortExportsSeekfreeInner=33.757088, SortExportsSeekfree=0.004828, BuildDependencyMap=0.093281, SerializeImportMap=0.021733, SerializeExportMap=0.067923, SerializeDependencyMap=0.009358, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.394056, SerializeExports=46.254074, SerializeBulkData=0.009358, MoveFile=4.695654, UnaccountedTime=0.227913, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_12, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Saved/Autosaves/Game/Blueprints/AllLevels/GameInfoInstance_Auto0.uasset, AutoPackageBackupDelegate=8.926421, FlushAsyncLoading=0.011470, FlushStreamingFunc=0.117730, BlockTillAllRequestsFinished=0.019621, ResetLoadersForSaveUnMarkAllObjects=0.139166, TagPackageExports=53.833836, BeginCacheForCookedPlatformData=0.003923, SerializeImports=49.742531, GatherLocalizableTextData=11.644498, MarkNames=0.136748, SerializeSummary=0.015095, SerializeNames=0.310630, SerializeGatherableTextData=0.088148, BuildExportMap=0.204064, SortExportsNonSeekfree=2.457257, SortExportsSeekfreeConstructor=0.055846, SortExportsSeekfreeInner=51.082550, SortExportsSeekfree=0.005435, BuildDependencyMap=0.717856, SerializeImportMap=0.021435, SerializeExportMap=0.123464, SerializeDependencyMap=0.027169, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.718570, SerializeExports=62.982735, SerializeBulkData=0.009961, MoveFile=5.178351, UnaccountedTime=0.244219, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_13, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Saved/Autosaves/Game/Blueprints/AllLevels/GameInfoInstance_Auto1.uasset, AutoPackageBackupDelegate=8.123435, FlushAsyncLoading=0.010867, FlushStreamingFunc=0.148222, BlockTillAllRequestsFinished=0.020526, ResetLoadersForSaveUnMarkAllObjects=0.124071, TagPackageExports=48.047806, BeginCacheForCookedPlatformData=0.005133, SerializeImports=52.835232, GatherLocalizableTextData=10.185838, MarkNames=0.067923, SerializeSummary=0.013281, SerializeNames=0.354402, SerializeGatherableTextData=0.082109, BuildExportMap=0.179917, SortExportsNonSeekfree=2.137572, SortExportsSeekfreeConstructor=0.051923, SortExportsSeekfreeInner=52.562943, SortExportsSeekfree=0.004832, BuildDependencyMap=0.702158, SerializeImportMap=0.020530, SerializeExportMap=0.080600, SerializeDependencyMap=0.011470, SerializeStringAssetReferenceMap=0.012379, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.839016, SerializeExports=57.257088, SerializeBulkData=0.009056, MoveFile=4.837230, UnaccountedTime=0.310931, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_14, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Saved/Autosaves/Game/Blueprints/AllLevels/GameInfoInstance_Auto2.uasset, AutoPackageBackupDelegate=59.667252, FlushAsyncLoading=0.022940, FlushStreamingFunc=0.160296, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.139765, TagPackageExports=53.616180, BeginCacheForCookedPlatformData=0.004228, SerializeImports=57.767857, GatherLocalizableTextData=12.052629, MarkNames=0.087243, SerializeSummary=0.013582, SerializeNames=0.330854, SerializeGatherableTextData=0.095695, BuildExportMap=0.180520, SortExportsNonSeekfree=3.121983, SortExportsSeekfreeConstructor=0.072751, SortExportsSeekfreeInner=53.649387, SortExportsSeekfree=0.005435, BuildDependencyMap=0.111088, SerializeImportMap=0.044074, SerializeExportMap=0.087544, SerializeDependencyMap=0.016905, SerializeStringAssetReferenceMap=0.001512, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.601141, SerializeExports=66.746803, SerializeBulkData=0.009660, MoveFile=17.548252, UnaccountedTime=0.290703, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_15, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Content/Blueprints/AllLevels/GameInfoInstance.uasset, AutoPackageBackupDelegate=2.430994, FlushAsyncLoading=0.003017, FlushStreamingFunc=0.108674, BlockTillAllRequestsFinished=0.020828, ResetLoadersForSaveUnMarkAllObjects=0.102036, TagPackageExports=53.955185, BeginCacheForCookedPlatformData=0.003621, SerializeImports=55.099590, GatherLocalizableTextData=10.962863, MarkNames=0.066414, SerializeSummary=0.011772, SerializeNames=0.458848, SerializeGatherableTextData=0.095394, BuildExportMap=0.206180, SortExportsNonSeekfree=2.740715, SortExportsSeekfreeConstructor=0.043772, SortExportsSeekfreeInner=54.411015, SortExportsSeekfree=0.005133, BuildDependencyMap=0.873324, SerializeImportMap=0.023242, SerializeExportMap=0.093281, SerializeDependencyMap=0.047095, SerializeStringAssetReferenceMap=0.002414, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.281263, SerializeExports=67.113579, SerializeBulkData=0.008453, MoveFile=12.805804, UnaccountedTime=4.850816, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_16, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Content/Maps/MainMenu.umap, AutoPackageBackupDelegate=6.016955, FlushAsyncLoading=0.017811, FlushStreamingFunc=0.110485, BlockTillAllRequestsFinished=0.005737, ResetLoadersForSaveUnMarkAllObjects=59.134140, TagPackageExports=0.975657, BeginCacheForCookedPlatformData=0.002116, SerializeImports=1.479786, GatherLocalizableTextData=1.590878, MarkNames=0.018716, SerializeSummary=0.009660, SerializeNames=0.106260, SerializeGatherableTextData=0.108976, BuildExportMap=0.078790, SortExportsNonSeekfree=0.098109, SortExportsSeekfreeConstructor=0.042867, SortExportsSeekfreeInner=4.045416, SortExportsSeekfree=0.002716, BuildDependencyMap=0.026263, SerializeImportMap=0.010867, SerializeExportMap=0.012379, SerializeDependencyMap=0.003017, SerializeStringAssetReferenceMap=0.001509, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.673179, SerializeExports=2.674907, SerializeBulkData=0.004530, MoveFile=4.545018, UnaccountedTime=1.787696, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_17, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Saved/Autosaves/Game/Blueprints/AllLevels/PlayerInfo_Auto3.uasset, AutoPackageBackupDelegate=4.154392, FlushAsyncLoading=0.005737, FlushStreamingFunc=0.056148, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.161503, TagPackageExports=0.044074, BeginCacheForCookedPlatformData=0.001509, SerializeImports=0.844341, GatherLocalizableTextData=0.208598, MarkNames=0.011470, SerializeSummary=0.012979, SerializeNames=0.046793, SerializeGatherableTextData=0.001810, BuildExportMap=0.033807, SortExportsNonSeekfree=0.020530, SortExportsSeekfreeConstructor=0.076976, SortExportsSeekfreeInner=0.101432, SortExportsSeekfree=0.002716, BuildDependencyMap=0.011772, SerializeImportMap=0.009056, SerializeExportMap=0.007547, SerializeDependencyMap=0.001810, SerializeStringAssetReferenceMap=0.003017, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.074264, SerializeExports=1.405526, SerializeBulkData=0.011470, MoveFile=16.501348, UnaccountedTime=0.260517, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_18, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Content/Blueprints/AllLevels/PlayerInfo.uasset, AutoPackageBackupDelegate=2.323829, FlushAsyncLoading=0.002719, FlushStreamingFunc=0.101730, BlockTillAllRequestsFinished=0.005737, ResetLoadersForSaveUnMarkAllObjects=0.112899, TagPackageExports=0.024453, BeginCacheForCookedPlatformData=0.000905, SerializeImports=0.532202, GatherLocalizableTextData=0.121657, MarkNames=0.006944, SerializeSummary=0.007845, SerializeNames=0.029888, SerializeGatherableTextData=0.003017, BuildExportMap=0.021134, SortExportsNonSeekfree=0.015393, SortExportsSeekfreeConstructor=0.009961, SortExportsSeekfreeInner=0.084829, SortExportsSeekfree=0.001509, BuildDependencyMap=0.006944, SerializeImportMap=0.007547, SerializeExportMap=0.006940, SerializeDependencyMap=0.000905, SerializeStringAssetReferenceMap=0.001810, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.040449, SerializeExports=0.580203, SerializeBulkData=0.003926, MoveFile=4.769914, UnaccountedTime=1.546804, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_19, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Content/Blueprints/AllLevels/PlayerSaveGame.uasset, AutoPackageBackupDelegate=3.695548, FlushAsyncLoading=0.005431, FlushStreamingFunc=0.065506, BlockTillAllRequestsFinished=0.005737, ResetLoadersForSaveUnMarkAllObjects=0.106562, TagPackageExports=0.139765, BeginCacheForCookedPlatformData=0.001810, SerializeImports=0.700049, GatherLocalizableTextData=0.094786, MarkNames=0.007547, SerializeSummary=0.009358, SerializeNames=0.041660, SerializeGatherableTextData=0.003923, BuildExportMap=0.022944, SortExportsNonSeekfree=0.008754, SortExportsSeekfreeConstructor=0.045281, SortExportsSeekfreeInner=0.305496, SortExportsSeekfree=0.002414, BuildDependencyMap=0.007547, SerializeImportMap=0.009961, SerializeExportMap=0.008754, SerializeDependencyMap=0.000905, SerializeStringAssetReferenceMap=0.001207, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.179011, SerializeExports=0.479076, SerializeBulkData=0.004224, MoveFile=21.871391, UnaccountedTime=1.553446, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
SavePackageTransactionId5BF79E354B07D10E98B0F4969B0175E5_20, Filename=../../../../../../Users/Jaesun/Documents/UP/Halloween/Content/Blueprints/AllLevels/PlayerSaveGame.uasset, AutoPackageBackupDelegate=2.350394, FlushAsyncLoading=0.003625, FlushStreamingFunc=0.063393, BlockTillAllRequestsFinished=0.004526, ResetLoadersForSaveUnMarkAllObjects=0.091467, TagPackageExports=0.138860, BeginCacheForCookedPlatformData=0.001512, SerializeImports=0.641782, GatherLocalizableTextData=0.121053, MarkNames=0.008151, SerializeSummary=0.007547, SerializeNames=0.039242, SerializeGatherableTextData=0.003319, BuildExportMap=0.022341, SortExportsNonSeekfree=0.008453, SortExportsSeekfreeConstructor=0.005737, SortExportsSeekfreeInner=0.261724, SortExportsSeekfree=0.002112, BuildDependencyMap=0.006642, SerializeImportMap=0.009961, SerializeExportMap=0.008151, SerializeDependencyMap=0.000905, SerializeStringAssetReferenceMap=0.001207, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.193499, SerializeExports=0.428963, SerializeBulkData=0.003323, MoveFile=4.187297, UnaccountedTime=0.107165, RunGuid=RunIDD55280A8420EE18A67A792BBF316B578
